day,30-day Avg Infection Duration,Adult Vectors,Air Temperature,Avg Num Infections,Births,Blood Smear Gametocyte Prevalence,Blood Smear Parasite Prevalence,Campaign Cost,Daily Bites per Human,Daily EIR,Disease Deaths,Fever Prevalence,Human Infectious Reservoir,Infected,Infectious Vectors,Land Temperature,Log Prevalence,Mean Parasitemia,New Clinical Cases,New Infections,New Severe Cases,Newly Symptomatic,PCR Gametocyte Prevalence,PCR Parasite Prevalence,PfHRP2 Prevalence,Rainfall,Relative Humidity,Statistical Population,Symptomatic Population,True Prevalence,Variant Fraction-PfEMP1 Major
1320,168.3431243896,167617,25.49950027466,2.86806178093,132,0.4107773900032,0.7659010887146,0,35.83922195435,1.371024727821,0,0.06713780760765,0.000110997709271,0.9708480834961,0.05500038713217,25.49950027466,-0.01284872274846,840.7440185547,9,26,0,11,0.8789752721786,0.9478798508644,0.8127208352089,8.086500167847,0.8492050170898,1132,0,0.9646643400192,0.3015694916248
1321,167.8985900879,169642,25.76749992371,2.859999895096,133,0.424911648035,0.7685512304306,0,33.11307525635,1.31537103653,0,0.06802120059729,0.0001112126701628,0.9708480834961,0.05457374826074,25.76749992371,-0.01284872274846,806.3948974609,15,15,0,10,0.8922261595726,0.9505300521851,0.8100706934929,8.163499832153,0.8469750285149,1132,0,0.9646643400192,0.3017716705799
1322,167.8621673584,173402,25.8125,2.862727165222,134,0.4148278832436,0.7705207467079,0,32.72639083862,1.541041374207,0,0.07325684279203,0.0001113718826673,0.970873773098,0.05501666665077,25.8125,-0.01283723022789,793.9016113281,4,16,0,7,0.8967343568802,0.9541041254997,0.8111209273338,9.678999900818,0.8518549799919,1133,0,0.9646955132484,0.3017478585243
1323,165.9163665771,174560,25.5030002594,2.867272615433,134,0.4171075820923,0.7645502686501,0,37.54497528076,1.489418029785,0,0.06790123134851,0.0001144553098129,0.9700176119804,0.05520164966583,25.5030002594,-0.0132203809917,774.7369384766,14,21,0,14,0.8906525373459,0.9488536119461,0.8024691343307,8.219499588013,0.8606349825859,1134,0,0.9673721194267,0.3016895353794
1324,163.6176605225,177726,25.56399917603,2.869999885559,134,0.4118165671825,0.7619047760963,0,34.26895904541,1.354497313499,0,0.07142857462168,0.0001127374052885,0.9700176119804,0.05483159422874,25.56399917603,-0.0132203809917,779.4238891602,11,13,0,7,0.8994709253311,0.9488536119461,0.7962962985039,8.854499816895,0.8435350060463,1134,0,0.9673721194267,0.3018815815449
1325,163.4318389893,165123,25.6905002594,2.871934652328,134,0.4144620895386,0.7530864477158,0,34.92063522339,1.679894208908,0,0.06261023133993,0.0001131159224315,0.9700176119804,0.05928913503885,25.6905002594,-0.0132203809917,769.6541748047,12,17,0,9,0.8853615522385,0.9479717612267,0.7971781492233,9.384499549866,0.8464599847794,1134,0,0.9673721194267,0.3020884096622
1326,163.8614807129,168632,25.67700004578,2.879091024399,134,0.4012345671654,0.7433862686157,0,30.20723152161,1.502645611763,0,0.06525573134422,0.000113630987471,0.9708994626999,0.06000047549605,25.67700004578,-0.01282573956996,780.1325683594,8,16,0,7,0.9003527164459,0.9462081193924,0.7989417910576,9.682499885559,0.8537449836731,1134,0,0.9682539701462,0.3023082911968
1327,162.8063964844,170743,25.54299926758,2.870908975601,134,0.4082892537117,0.7627865672112,0,35.58554077148,1.347442626953,0,0.05555555596948,0.0001138834777521,0.9700176119804,0.05907709151506,25.54299926758,-0.0132203809917,722.2437133789,10,10,0,3,0.895943582058,0.9497354626656,0.7971781492233,7.753499984741,0.8545349836349,1134,0,0.9682539701462,0.3025407195091
1328,163.126159668,173182,25.43400001526,2.863636255264,134,0.3959435522556,0.7513227462769,0,35.57319259644,1.644620776176,0,0.05996472761035,0.0001155286008725,0.9700176119804,0.05876476690173,25.43400001526,-0.0132203809917,766.3830566406,9,19,0,10,0.8871251940727,0.9497354626656,0.7980599403381,9.699999809265,0.8590250015259,1134,0,0.9691358208656,0.302769869566
1329,162.436630249,175789,25.52599906921,2.862068891525,134,0.3985890746117,0.7513227462769,0,32.52821731567,1.626102209091,0,0.0670194029808,0.0001142453111243,0.9700176119804,0.0591504573822,25.52599906921,-0.0132203809917,745.145690918,13,14,0,5,0.8880070447922,0.955026447773,0.7848324775696,8.407999992371,0.850839972496,1134,0,0.9691358208656,0.3030104339123
1330,160.124420166,178731,25.54750061035,2.865820407867,134,0.3959435522556,0.7574955821037,0,36.88712692261,1.444444417953,0,0.08289241790771,0.0001104686016333,0.9717813134193,0.05899927765131,25.54750061035,-0.01243145670742,738.5076293945,10,23,1,13,0.8985890746117,0.9532628059387,0.7848324775696,7.584000110626,0.8526600003242,1134,0,0.9691358208656,0.3032453656197
1331,159.90675354,181296,25.6609992981,2.86877822876,134,0.3968254029751,0.7178130745888,0,37.5493850708,1.718694806099,0,0.07495591044426,0.0001101707166526,0.9726631641388,0.05872716382146,25.6609992981,-0.01203753147274,835.2708129883,12,21,0,12,0.8862434029579,0.950617313385,0.7848324775696,9.935000419617,0.8437200188637,1134,0,0.9691358208656,0.3034406900406
1332,158.3775787354,184861,25.38949966431,2.872398138046,134,0.394179880619,0.7416225671768,0,34.42327880859,1.776895880699,0,0.07054673880339,0.0001116687926697,0.9744268059731,0.05924992263317,25.38949966431,-0.01125077717006,771.4733276367,6,20,0,12,0.8924162387848,0.955026447773,0.7874779701233,13.23900032043,0.8589550256729,1134,0,0.9700176119804,0.3036220669746
1333,157.2105102539,191007,25.52700042725,2.872398138046,134,0.3994708955288,0.7336860895157,0,38.59259033203,1.476190447807,0,0.06261023133993,0.0001100263398257,0.9744268059731,0.05886171758175,25.52700042725,-0.01125077717006,772.4237060547,10,13,0,6,0.8871251940727,0.9611992835999,0.7874779701233,10.13799953461,0.8497599959373,1134,0,0.9700176119804,0.3037991821766
1334,155.9184265137,192811,25.6515007019,2.870705127716,134,0.3853615522385,0.7407407164574,0,40.72574996948,1.678130507469,0,0.07495591044426,0.0001097033527913,0.9744268059731,0.0596179664135,25.6515007019,-0.01125077717006,798.3831176758,9,18,0,11,0.884479701519,0.9559082984924,0.780423283577,12.23050022125,0.85367000103,1134,0,0.9682539701462,0.304017573595
1335,153.6945343018,196450,25.33499908447,2.874321937561,134,0.3994708955288,0.7442680597305,0,36.2830696106,1.867724895477,0,0.06613756716251,0.0001067713092198,0.9753086566925,0.06103334203362,25.33499908447,-0.0108579210937,756.5682373047,9,15,0,7,0.8985890746117,0.9470899701118,0.7830687761307,8.682999610901,0.8621150255203,1134,0,0.9673721194267,0.3042235970497
1336,153.3274536133,200340,25.28050041199,2.867448091507,134,0.3932980597019,0.74514991045,0,40.43033599854,1.671075820923,0,0.06437389552593,0.0001062395022018,0.9753086566925,0.0622292086482,25.28050041199,-0.0108579210937,800.6568603516,8,17,1,9,0.894179880619,0.9603174328804,0.7839506268501,9.318499565125,0.8626499772072,1134,0,0.9691358208656,0.304427087307
1337,152.6484069824,203152,25.42749977112,2.863063097,134,0.3906525671482,0.7425044178963,0,42.76895904541,1.828042268753,0,0.06525573134422,0.0001053591695381,0.9779541492462,0.06286918371916,25.42749977112,-0.009681506082416,781.413269043,5,21,0,14,0.8818342089653,0.9532628059387,0.7848324775696,9.062000274658,0.8630549907684,1134,0,0.9708994626999,0.3046461939812
1338,151.3027954102,205551,25.08049964905,2.866666555405,134,0.3862433731556,0.7283950448036,0,38.58113098145,2.086419820786,0,0.06878306716681,0.0001051220388035,0.9788359999657,0.06185326352715,25.08049964905,-0.009290066547692,859.0584716797,14,21,0,10,0.8862434029579,0.9523809552193,0.7768959403038,14.44499969482,0.8753499984741,1134,0,0.9726631641388,0.3048819303513
1339,151.9312438965,209200,25.37350082397,2.865886688232,134,0.3853615522385,0.7380952239037,0,41.59082794189,1.909171104431,0,0.06878306716681,0.0001049702404998,0.9788359999657,0.06144359335303,25.37350082397,-0.009290066547692,795.5845947266,11,22,0,11,0.8994709253311,0.9541445970535,0.7751322984695,12.11800003052,0.8549450039864,1134,0,0.9726631641388,0.3051103651524
1340,151.2282714844,211979,25.50650024414,2.869251489639,134,0.3897707164288,0.7257495522499,0,44.59788513184,2.005290985107,0,0.06878306716681,0.0001064021707862,0.9797177910805,0.06168535724282,25.50650024414,-0.008899005129933,855.1162109375,9,18,0,10,0.8924162387848,0.9523809552193,0.7724867463112,9.831500053406,0.8566300272942,1134,0,0.9726631641388,0.3053213655949
1341,150.3086547852,216919,25.55750083923,2.877367019653,134,0.3977072238922,0.719576716423,0,40.72134017944,2.048500776291,0,0.06613756716251,0.0001058387206285,0.9779541492462,0.06068163737655,25.55750083923,-0.009681506082416,832.8031005859,13,28,0,10,0.8897707462311,0.9594356417656,0.7698412537575,7.846500396729,0.8532050251961,1134,0,0.9735449552536,0.3055158853531
1342,150.3776245117,217118,25.7560005188,2.876576662064,134,0.3827160596848,0.7283950448036,0,44.40035247803,1.986772537231,0,0.06349206715822,0.0001057059853338,0.9779541492462,0.06137676164508,25.7560005188,-0.009681506082416,823.3522949219,11,20,0,5,0.8897707462311,0.955026447773,0.7654321193695,6.919000148773,0.8416150212288,1134,0,0.9735449552536,0.3057169616222
1343,148.1223449707,221155,25.39749908447,2.878378391266,135,0.3888888955116,0.7266314029694,0,44.65255737305,2.092592477798,0,0.0696649029851,0.000105393701233,0.9788359999657,0.06191132962704,25.39749908447,-0.009290066547692,798.6679077148,9,18,0,9,0.8888888955116,0.9541445970535,0.7654321193695,8.869500160217,0.8583999872208,1134,0,0.9761904478073,0.3059236705303
1344,145.8118591309,224742,25.25149917603,2.87589931488,135,0.3894273042679,0.7145374417305,0,43.27665328979,2.057268857956,0,0.07312775403261,0.000105884821096,0.9779735803604,0.0618664957583,25.25149917603,-0.009672877378762,832.0040893555,13,26,0,13,0.8907489180565,0.9585903286934,0.7577092647552,10.67450046539,0.8689950108528,1135,0,0.9762114286423,0.3058607876301
1345,145.6155090332,229181,25.56949996948,2.881294965744,135,0.3726872205734,0.7092511057854,0,46.3462562561,2.070484638214,0,0.06431718170643,0.0001064664247679,0.9797356724739,0.06264480948448,25.56949996948,-0.008891078643501,830.2416992188,4,23,0,12,0.8837004303932,0.9533039927483,0.7585902810097,7.150000095367,0.847914993763,1135,0,0.9753304123878,0.3060856163502
1346,144.2869415283,231982,25.53750038147,2.881294965744,135,0.3735682964325,0.7259911894798,0,46.9691619873,2.221145391464,0,0.07665198296309,0.0001033311345964,0.9797356724739,0.0640911757946,25.53750038147,-0.008891078643501,776.9899902344,9,21,0,10,0.8960352540016,0.9568281769753,0.7638766765594,7.728000164032,0.8534150123596,1135,0,0.9762114286423,0.3063055276871
1347,144.0550537109,236844,25.66850090027,2.886792421341,135,0.3770925104618,0.716299533844,0,45.32334899902,2.233479976654,0,0.06607929617167,0.0001043561132974,0.9797356724739,0.06405904144049,25.66850090027,-0.008891078643501,819.3258056641,10,28,0,15,0.8872246742249,0.9541850090027,0.7559471130371,6.1234998703,0.8419899940491,1135,0,0.9762114286423,0.3065055310726
1348,144.9169921875,239648,25.97400093079,2.886792421341,135,0.3806167542934,0.7180616855621,0,49.12951660156,2.272246837616,0,0.06960352510214,0.0001016873357003,0.980616748333,0.06570053100586,25.97400093079,-0.008500694297254,802.0217285156,6,22,0,10,0.8854625821114,0.9533039927483,0.7568281888962,5.434500217438,0.8299300074577,1135,0,0.9762114286423,0.3067469000816
1349,143.7221679688,242050,25.96899986267,2.887791633606,135,0.3788546323776,0.732158601284,0,48.59647750854,2.496035337448,0,0.07488986849785,0.0001039182170643,0.980616748333,0.06809336692095,25.96899986267,-0.008500694297254,763.4028930664,13,21,0,10,0.8854625821114,0.9585903286934,0.7568281888962,5.208000183105,0.8425650000572,1135,0,0.9770925045013,0.3069675564766
1350,143.3167266846,246670,25.57950019836,2.884201049805,136,0.3841409683228,0.7154185175896,0,47.28898620605,2.367400884628,0,0.07136563956738,0.0001027409452945,0.981497824192,0.06898285448551,25.57950019836,-0.008110659196973,811.8944702148,12,21,1,7,0.8784140944481,0.9515418410301,0.7621145248413,5.75400018692,0.8617399930954,1135,0,0.9779735803604,0.3071774244308
1351,143.3747558594,253134,25.57600021362,2.883408069611,137,0.3882042169571,0.7059859037399,0,51.23239517212,2.522887229919,0,0.0765845105052,0.000106464678538,0.9806337952614,0.07003404945135,25.57600021362,-0.008493144065142,843.9340209961,11,23,0,10,0.8882042169571,0.9507042169571,0.7605633735657,6.557499885559,0.8576599955559,1136,0,0.9788732528687,0.3071481287479
1352,143.3949127197,256671,25.74900054932,2.89058303833,137,0.3878628015518,0.7203166484833,0,52.1706237793,2.739665746689,0,0.05804749205709,0.0001076143162209,0.9806508421898,0.07156243175268,25.74900054932,-0.008485594764352,767.8052368164,8,25,0,13,0.875109910965,0.9489885568619,0.7625330090523,4.946499824524,0.8430799841881,1137,0,0.9780123233795,0.3070843815804
1353,143.1333618164,263491,25.77199935913,2.893369197845,137,0.3984168767929,0.6965699195862,0,50.02462387085,2.569041252136,0,0.07299911975861,0.0001095156185329,0.9806508421898,0.07160776108503,25.77199935913,-0.008485594764352,863.3168334961,12,24,0,17,0.8777484893799,0.9498680830002,0.7546173930168,7.537499904633,0.8431249856949,1137,0,0.9780123233795,0.3072840869427
1354,143.3696289062,266155,25.73749923706,2.889883518219,137,0.4019349217415,0.7159190773964,0,54.65699005127,2.847845077515,0,0.07036060094833,0.0001068793062586,0.9815303683281,0.0725329220295,25.73749923706,-0.008096259087324,776.265625,13,21,0,12,0.8874230384827,0.9498680830002,0.7598944306374,7.827999591827,0.8494449853897,1137,0,0.9788918495178,0.3075419664383
1355,143.42578125,269890,25.80500030518,2.89017868042,137,0.3948988616467,0.7238346338272,0,53.88214874268,3.054529428482,0,0.07036060094833,0.0001065346586984,0.9824098348618,0.07221831381321,25.80500030518,-0.007707298733294,767.6166992188,2,35,0,17,0.8821460008621,0.9489885568619,0.7563764452934,5.610499858856,0.8517749905586,1137,0,0.9788918495178,0.307742536068
1356,142.7352752686,273521,25.76399993896,2.89107131958,137,0.3861037790775,0.7185575962067,0,52.61301803589,2.939314126968,0,0.06860158592463,0.0001047145706252,0.985048353672,0.07222114503384,25.76399993896,-0.006542450748384,776.3604125977,7,23,0,12,0.8803870081902,0.9586631655693,0.7475813627243,5.747000217438,0.8482750058174,1137,0,0.9788918495178,0.3079619109631
1357,142.3602752686,282056,25.87849998474,2.886708259583,139,0.3729111552238,0.7185575962067,0,56.27704238892,3.119612932205,0,0.07739666104317,0.0001041506257025,0.985048353672,0.07139717042446,25.87849998474,-0.006542450748384,790.423034668,7,17,0,10,0.8795074820518,0.9551451206207,0.7510994076729,6.297500133514,0.8470299839973,1137,0,0.9780123233795,0.3081666529179
1358,141.5241394043,287262,25.76300048828,2.889384508133,139,0.3854258060455,0.7111501097679,0,58.81123733521,3.109745502472,0,0.06584723293781,0.0001041111972881,0.9841966629028,0.07134602218866,25.76300048828,-0.006918111816049,825.3684082031,9,19,0,12,0.8911325931549,0.9648814797401,0.7541702985764,5.05999994278,0.8486350178719,1139,0,0.9780509471893,0.3078619539738
1359,141.6313171387,290310,25.78700065613,2.898305177689,139,0.3661106228828,0.7339771986008,0,56.10096740723,3.023705005646,0,0.07989464700222,0.0001011264466797,0.9841966629028,0.07182322442532,25.78700065613,-0.006918111816049,796.8101196289,13,25,0,12,0.8849868178368,0.956101834774,0.7524144053459,4.6265001297,0.8436949849129,1139,0,0.9780509471893,0.308092713356
1360,142.3926086426,292540,26.01849937439,2.898395776749,139,0.3801580369473,0.719929754734,0,58.26865768433,3.285338163376,0,0.07901667803526,0.0001047611731337,0.9841966629028,0.0726088732481,26.01849937439,-0.006918111816049,819.1859130859,14,26,0,11,0.8858647942543,0.9543459415436,0.7559262514114,5.328499794006,0.8318650126457,1139,0,0.9789288640022,0.30834877491
1361,142.1729125977,320369,25.9015007019,2.894924402237,139,0.3845478594303,0.7172958850861,0,59.59350204468,3.241439819336,0,0.0842844620347,0.000103061182017,0.9850746393204,0.06671369820833,25.9015007019,-0.006530862301588,850.7769775391,14,24,0,10,0.8805969953537,0.9648814797401,0.7576822042465,3.825500011444,0.8444349765778,1139,0,0.9798068404198,0.3085759282112
1362,142.2836761475,324888,25.86849975586,2.887900352478,139,0.374890267849,0.722563624382,0,71.94029998779,3.192273855209,0,0.07111500948668,0.0001087092605303,0.9859526157379,0.07179705053568,25.86849975586,-0.006143956445158,818.0172729492,10,16,0,5,0.8621597886086,0.9604916572571,0.7576822042465,3.999499797821,0.8454549908638,1139,0,0.9824407100677,0.3088417351246
1363,143.2713012695,327506,26.02000045776,2.897686719894,139,0.3713783919811,0.7287093997002,0,62.40562057495,4.482001781464,0,0.0772607550025,0.0001062095689122,0.9868305325508,0.07125976681709,26.02000045776,-0.005757422186434,826.1654052734,11,32,0,24,0.8744512796402,0.9604916572571,0.7620719671249,3.799999952316,0.8358799815178,1139,0,0.9824407100677,0.3090640902519
1364,143.2843780518,330028,26.03100013733,2.898576498032,139,0.374890267849,0.719929754734,0,61.88235473633,4.349429130554,0,0.06584723293781,0.0001071499646059,0.9868305325508,0.07146666198969,26.03100013733,-0.005757422186434,864.8689575195,10,20,1,6,0.8753292560577,0.9631255269051,0.7603160738945,3.734999895096,0.8388900160789,1139,0,0.9833186864853,0.3092750906944
1365,143.072265625,329328,26.06100082397,2.902135133743,139,0.3643546998501,0.719929754734,0,71.61193847656,4.220368862152,0,0.07638279348612,0.0001061897928594,0.9868305325508,0.07268437743187,26.06100082397,-0.005757422186434,929.3430175781,11,28,0,18,0.8779631257057,0.9683933258057,0.7629499435425,3.414999961853,0.8389049768448,1139,0,0.9833186864853,0.3094981908798
1366,142.8598632812,329018,25.85250091553,2.907555580139,139,0.3740122914314,0.7243195772171,0,62.88410949707,4.535557746887,0,0.0842844620347,0.0001036443863995,0.9868305325508,0.07357348501682,25.85250091553,-0.005757422186434,866.8912963867,10,26,1,16,0.8823529481888,0.9631255269051,0.761194050312,3.766999959946,0.8444399833679,1139,0,0.9833186864853,0.3097368478775
1367,142.698348999,329636,26.16449928284,2.904973268509,139,0.3669885993004,0.7243195772171,0,62.5777015686,4.568920135498,0,0.08516242355108,0.0001055288521457,0.9877085089684,0.07434260845184,26.16449928284,-0.005371205043048,914.2885742188,15,25,0,14,0.8762071728706,0.9640035033226,0.7620719671249,4.747000217438,0.8311250209808,1139,0,0.9833186864853,0.3100092411041
1368,142.4784393311,330022,26.12549972534,2.909494161606,139,0.3652326464653,0.7471466064453,0,70.36084747314,4.451272964478,0,0.08165057003498,0.0001028812184813,0.9885864853859,0.07600099593401,26.12549972534,-0.00498533109203,813.6551513672,12,23,0,6,0.8893766403198,0.9692713022232,0.761194050312,5.293000221252,0.837475001812,1139,0,0.9841966629028,0.3102537095547
1369,142.5361175537,331718,26.08250045776,2.906914949417,139,0.3564530313015,0.7339771986008,0,64.27041625977,4.853380203247,0,0.08252853155136,0.0001052642910508,0.9894644618034,0.07727045565844,26.08250045776,-0.004599799402058,937.0960693359,12,26,0,15,0.8718174099922,0.9622476100922,0.759438097477,7.1234998703,0.8392400145531,1139,0,0.9850746393204,0.3104819357395
1370,143.1476898193,330664,26.15049934387,2.906997442245,139,0.3696224689484,0.7366110682487,0,63.97980499268,4.867427825928,0,0.07638279348612,0.000103936989035,0.9903423786163,0.07841797173023,26.15049934387,-0.004214636515826,925.4153442383,10,20,0,9,0.8797190785408,0.9648814797401,0.76382791996,3.158499956131,0.8344900012016,1139,0,0.9850746393204,0.3107314407825
1371,143.5497436523,331739,26.23649978638,2.912311792374,140,0.3784021139145,0.7453907132149,0,69.31607055664,4.625988006592,0,0.08955223858356,0.0001026019381243,0.9912203550339,0.08011418581009,26.23649978638,-0.003829788183793,968.5366210938,12,22,0,13,0.8832309246063,0.9701492786407,0.7673397660255,3.412499904633,0.8303800225258,1139,0,0.9841966629028,0.310956209898
1372,143.4691619873,333648,26.16699981689,2.918511867523,140,0.3780701756477,0.724561393261,0,65.08596801758,5.220175266266,0,0.09122806787491,0.0001043926240527,0.9903509020805,0.08068682998419,26.16699981689,-0.004210898652673,1053.138793945,11,22,0,16,0.8789473772049,0.958771944046,0.7657894492149,2.941999912262,0.8297049999237,1140,0,0.9833333492279,0.3109646737576
1373,144.3534698486,334174,26.12350082397,2.919397592545,140,0.3789473772049,0.7359648942947,0,65.36842346191,5.068420886993,0,0.1026315763593,0.000106491119368,0.9903509020805,0.08514726161957,26.12350082397,-0.004210898652673,1046.52746582,21,21,0,12,0.8929824829102,0.9552631378174,0.7666666507721,4.737500190735,0.8328449726105,1140,0,0.9842105507851,0.3111944198608
1374,145.5771789551,334150,26.19449996948,2.922055006027,140,0.4000000059605,0.7359648942947,0,68.92544555664,5.446491241455,0,0.0956140384078,0.000108728541818,0.9903509020805,0.08699984848499,26.19449996948,-0.004210898652673,1061.858886719,18,31,0,16,0.8771929740906,0.9614034891129,0.7684210538864,4.1875,0.8344849944115,1140,0,0.9850876927376,0.311469912529
1375,146.2156982422,334204,26.00399971008,2.928255081177,140,0.395614027977,0.7447368502617,0,65.20613861084,5.414912223816,0,0.0815789476037,0.0001113419857575,0.9903509020805,0.08866740018129,26.00399971008,-0.004210898652673,1021.336975098,12,20,0,10,0.8973684310913,0.9596491456032,0.7692982554436,3.221499919891,0.8496000170708,1140,0,0.9842105507851,0.3116986453533
1376,146.4258575439,332998,26.03199958801,2.929140806198,140,0.3850877285004,0.7429824471474,0,65.4298248291,5.400000095367,0,0.08947368711233,0.000110888373456,0.9903509020805,0.09139694273472,26.03199958801,-0.004210898652673,1008.55279541,12,24,0,13,0.8710526227951,0.958771944046,0.7692982554436,2.764499902725,0.8395699858665,1140,0,0.9850876927376,0.3119494020939
1377,146.8248291016,337116,26.00349998474,2.923008918762,140,0.3842105269432,0.7184210419655,0,67.71666717529,5.756140232086,0,0.0815789476037,0.0001112012905651,0.9903509020805,0.08982071280479,26.00349998474,-0.004210898652673,1128.29284668,12,16,2,5,0.8815789222717,0.9701754450798,0.7657894492149,3.074500083923,0.8385400176048,1140,0,0.9868420958519,0.3121738731861
1378,146.9727325439,335485,26.29249954224,2.928318500519,140,0.3912280797958,0.7412280440331,0,67.55000305176,5.398245811462,0,0.0956140384078,0.0001090607620426,0.9912280440331,0.09010834991932,26.29249954224,-0.00382641935721,1047.816162109,12,25,0,14,0.8842105269432,0.9666666388512,0.7614035010338,4.442500114441,0.8194649815559,1140,0,0.9859648942947,0.3124271035194
1379,147.1716461182,333307,26.42200088501,2.93451333046,140,0.3947368562222,0.7333333492279,0,65.14736938477,5.430701732635,0,0.08070175349712,0.000110194006993,0.9912280440331,0.09135421365499,26.42200088501,-0.00382641935721,1047.970581055,10,22,0,14,0.8964912295341,0.9666666388512,0.7578947544098,3.397500038147,0.8164600133896,1140,0,0.9859648942947,0.3126598894596
1380,148.3988342285,331261,26.1965007782,2.936283111572,140,0.3991228044033,0.7403509020805,0,66.32719421387,5.774561405182,0,0.09035087376833,0.0001103058457375,0.9912280440331,0.09283616393805,26.1965007782,-0.00382641935721,1060.618041992,9,27,0,14,0.8999999761581,0.9675438404083,0.7570175528526,2.085000038147,0.8219400048256,1140,0,0.9868420958519,0.3129189908504
1381,149.0616760254,328160,26.44000053406,2.935398340225,140,0.4008772075176,0.7289473414421,0,66.48157501221,5.610526561737,0,0.08508771657944,0.000110666587716,0.9912280440331,0.09407910704613,26.44000053406,-0.00382641935721,1101.750244141,10,25,0,11,0.9140350818634,0.9657894968987,0.7578947544098,1.384999990463,0.8049499988556,1140,0,0.9868420958519,0.3131830990314
1382,149.8352050781,325414,26.43000030518,2.935398340225,140,0.4008772075176,0.7429824471474,0,63.77105331421,5.612280845642,0,0.08859649300575,0.0001131610915763,0.9912280440331,0.09596391022205,26.43000030518,-0.00382641935721,1101.417724609,7,31,0,20,0.883333325386,0.9666666388512,0.7614035010338,1.044999957085,0.8040249943733,1140,0,0.9868420958519,0.3134405612946
1383,150.2088012695,322208,26.51250076294,2.937112569809,140,0.4114035069942,0.7438596487045,0,64.23860168457,5.98070192337,0,0.08947368711233,0.0001122593603213,0.9912280440331,0.09721980988979,26.51250076294,-0.00382641935721,1089.10144043,15,20,0,11,0.8999999761581,0.9675438404083,0.7666666507721,1.533499956131,0.8020899891853,1140,0,0.9877192974091,0.3136946856976
1384,150.3879089355,320221,26.62899971008,2.937168121338,140,0.4140350818634,0.7394737005234,0,64.11315917969,5.490350723267,0,0.1061403527856,0.0001141992179328,0.9903509020805,0.09862251579762,26.62899971008,-0.004210898652673,1217.836547852,9,20,0,12,0.9096491336823,0.9657894968987,0.7684210538864,1.379500031471,0.7908599972725,1140,0,0.9885964989662,0.313944876194
1385,150.5640411377,318396,26.67600059509,2.941592931747,140,0.4219298362732,0.7298245429993,0,62.51666641235,5.759648799896,0,0.1035087704659,0.0001146676877397,0.9912280440331,0.1005917191505,26.67600059509,-0.00382641935721,1233.369384766,19,20,0,12,0.8903508782387,0.9675438404083,0.7684210538864,1.606500029564,0.7899050116539,1140,0,0.9885964989662,0.314180791378
1386,150.7694244385,316391,26.65699958801,2.945132732391,140,0.4140350818634,0.7412280440331,0,62.73859786987,6.099123001099,0,0.105263158679,0.0001172938355012,0.9912280440331,0.1014567390084,26.65699958801,-0.00382641935721,1266.266845703,16,22,0,11,0.892105281353,0.9649122953415,0.7710526585579,1.125,0.7913299798965,1140,0,0.9885964989662,0.3144538104534
1387,150.5476226807,316710,26.55699920654,2.941592931747,140,0.4201754331589,0.7403509020805,0,62.89385986328,5.745614051819,0,0.09210526198149,0.0001192334311781,0.9912280440331,0.1021154969931,26.55699920654,-0.00382641935721,1199.22668457,12,19,0,10,0.895614027977,0.9692982435226,0.7684210538864,1.49899995327,0.7868199944496,1140,0,0.9885964989662,0.3146900832653
1388,150.8979034424,312732,26.59900093079,2.946017742157,140,0.4219298362732,0.7429824471474,0,62.82719421387,5.874561309814,0,0.08947368711233,0.0001196179582621,0.9912280440331,0.1034208238125,26.59900093079,-0.00382641935721,1291.968505859,12,34,0,20,0.8973684310913,0.9640350937843,0.7701754570007,1.928500056267,0.7724850177765,1140,0,0.9894737005234,0.3149670958519
1389,151.0200958252,309245,26.76549911499,2.946949720383,140,0.4359649121761,0.7385964989662,0,60.9236831665,6.132456302643,0,0.09122806787491,0.0001188524474856,0.9912280440331,0.1049879565835,26.76549911499,-0.00382641935721,1249.41796875,11,19,0,9,0.8991228342056,0.9640350937843,0.7736842036247,0.8309999704361,0.7577250003815,1140,0,0.9894737005234,0.3152309954166
1390,151.3678283691,305766,26.55599975586,2.946065425873,140,0.4359649121761,0.7377192974091,0,60.94298171997,5.755262851715,0,0.09824561327696,0.0001189856120618,0.9921052455902,0.1057900488377,26.55599975586,-0.003442254150286,1347.303710938,14,28,0,16,0.8877192735672,0.9657894968987,0.7780701518059,0.6514999866486,0.7773399949074,1140,0,0.9894737005234,0.3154826462269
1391,150.9472045898,303637,26.62549972534,2.948717832565,140,0.4315789341927,0.7438596487045,0,60.45438766479,5.704385757446,0,0.09122806787491,0.000118741991173,0.9921052455902,0.106798581779,26.62549972534,-0.003442254150286,1267.829345703,12,25,0,13,0.892105281353,0.9649122953415,0.7745614051819,0.6775000095367,0.7615950107574,1140,0,0.9903509020805,0.3157359659672
1392,151.4192047119,323356,26.46150016785,2.946949720383,140,0.4201754331589,0.7342105507851,0,59.56842041016,6.1105260849,0,0.09210526198149,0.0001186540102935,0.9921052455902,0.1005269736052,26.46150016785,-0.003442254150286,1404.653198242,11,16,0,9,0.8999999761581,0.9675438404083,0.778947353363,0.6489999890327,0.755029976368,1140,0,0.9903509020805,0.3159793913364
